X	deparia	NCBITaxon:65718	paria	NCBITaxon:284379
X	dethiobacter	NCBITaxon:427926	thiobacter	NCBITaxon:279810
X	devriesea	NCBITaxon:472569	vriesea	NCBITaxon:49535
X	disophrys	NCBITaxon:350898	ophrys	NCBITaxon:59330
X	disorygma	NCBITaxon:303417	orygma	NCBITaxon:169492
X	displatynychus	NCBITaxon:341310	platynychus	NCBITaxon:341375
X	disporella	NCBITaxon:626269	porella	NCBITaxon:56943
X	dissophora	NCBITaxon:101101	sophora	NCBITaxon:3897
X	disteira	NCBITaxon:355692	teira	NCBITaxon:140050
X	dulus	NCBITaxon:161651	undulus	NCBITaxon:656465
X	dyseriocrania	NCBITaxon:41182	eriocrania	NCBITaxon:41180
X	dyseuaresta	NCBITaxon:381358	euaresta	NCBITaxon:30060
X	dysidea	NCBITaxon:190528	idea	NCBITaxon:76237
X	dyspanopeus	NCBITaxon:101283	panopeus	NCBITaxon:53944
X	dysphaea	NCBITaxon:281230	phaea	NCBITaxon:134884
X	dysphania	NCBITaxon:240059	phania	NCBITaxon:670618
X	dyspteris	NCBITaxon:214120	pteris	NCBITaxon:13821
X	dyspyralis	NCBITaxon:216056	pyralis	NCBITaxon:687122
X	dystaenia	NCBITaxon:57122	taenia	NCBITaxon:6203
X	dystovomita	NCBITaxon:198763	tovomita	NCBITaxon:156485
X	ena	NCBITaxon:265227	irena	NCBITaxon:175119
X	enidae	NCBITaxon:145763	irenidae	NCBITaxon:175116
X	eria	NCBITaxon:38201	imeria	NCBITaxon:494797
X	ermia	NCBITaxon:322719	inermia	NCBITaxon:490335
	esomus cf. danricus 'dark stripe'	NCBITaxon:857633	esomus cf. danricus 'light stripe'	NCBITaxon:857634
X	etia	NCBITaxon:302982	noetia	NCBITaxon:173069
X	hyperaspis	NCBITaxon:484853	hypoaspis	NCBITaxon:99221
X	ia	NCBITaxon:360967	inia	NCBITaxon:9725
X	idaea	NCBITaxon:104447	iridaea	NCBITaxon:29225
	influenza a virus (a/shanghai/11/1987/high yield(h3n2))	NCBITaxon:384473	influenza a virus (a/shanghai/11/1987/low yield(h3n2))	NCBITaxon:384474
X	inmalthodes	NCBITaxon:334013	malthodes	NCBITaxon:334010
X	inula	NCBITaxon:41590	ula	NCBITaxon:560789
X	io	NCBITaxon:101425	unio	NCBITaxon:55837
X	lygus	NCBITaxon:30085	nonlygus	NCBITaxon:567386
	mycoplasma gallisepticum str. r(high)	NCBITaxon:710129	mycoplasma gallisepticum str. r(low)	NCBITaxon:710128
X	nomuraea	NCBITaxon:43343	nonomuraea	NCBITaxon:83682
X	nopalea	NCBITaxon:639933	palea	NCBITaxon:161718
X	notoxus	NCBITaxon:295955	toxus	NCBITaxon:586242
X	primary endosymbiont of bemisia argentifolii	NCBITaxon:114401	secondary endosymbiont of bemisia argentifolii	NCBITaxon:235572
X	primary endosymbiont of blastopsylla occidentalis	NCBITaxon:79225	secondary endosymbiont of blastopsylla occidentalis	NCBITaxon:79230
X	primary endosymbiont of heteropsylla cubana	NCBITaxon:134278	secondary endosymbiont of heteropsylla cubana	NCBITaxon:134288
X	primary endosymbiont of paratrioza cockerelli	NCBITaxon:134281	secondary endosymbiont of paratrioza cockerelli	NCBITaxon:134289
X	primary endosymbiont of psylla pyricola	NCBITaxon:134280	secondary endosymbiont of psylla pyricola	NCBITaxon:134287
X	primary endosymbiont of trioza magnoliae	NCBITaxon:79224	secondary endosymbiont of trioza magnoliae	NCBITaxon:79229
	trebouxia sp. p-121a1-dark	NCBITaxon:820553	trebouxia sp. p-121a1-light	NCBITaxon:820554
	unclassified ssrna negative-strand viruses	NCBITaxon:988645	unclassified ssrna positive-strand viruses	NCBITaxon:38174
	uncultured gram-negative bacterium	NCBITaxon:656893	uncultured gram-positive bacterium	NCBITaxon:38146
X	unzela	NCBITaxon:325917	zela	NCBITaxon:509520
